Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
363,CA-2017-144904,9/25/2017,10/1/2017,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,FUR-CH-10000785,Furniture,Chairs,Global_Ergonomic_Managers_Chair,488.646,3,0.1,86.8704
5780,CA-2014-105270,11/11/2014,11/18/2014,Standard Class,AP-10915,Arthur Prichep (corrected),Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10000988,Furniture,Chairs,Hon_Olson_Stacker_Stools,112.648,1,0.2,11.2648
4550,CA-2015-126557,7/12/2015,7/17/2015,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,659.168,4,0.2,49.4376
1913,CA-2017-121503,7/3/2017,7/6/2017,Second Class,FH-14275,Frank Hawley,Corporate,United States,Houston,Texas,77041,Central,TEC-MA-10003674,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,597.132,3,0.4,49.761
8309,CA-2016-149335,7/25/2016,7/25/2016,Same Day,BC-11125,Becky Castell,Home Office,United States,Seattle,CA,34570,South,OFF-AR-10001419,Office Supplies,Art,Newell 325,37.17,9,0.0,11.151
641,CA-2016-147067,12/18/2016,12/22/2016,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0.0,6.0288
6014,CA-2016-159016,3/10/2016,3/11/2016,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9,5,0.0,7.152
6198,CA-2015-149909,11/13/2015,11/17/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201,Central,OFF-PA-10000726,Office Supplies,Paper,"Black_Print_Carbonless_Snap-Off_Rapid_Letter,_8_1/2""_x_7""",63.77,7,0.0,28.6965
2992,CA-2016-139010,2/21/2016,2/26/2016,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,31.248,7,0.2,10.9368
4315,CA-2015-115945,6/25/2015,7/1/2015,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,20.96,2,0.0,5.24
2480,CA-2017-141992,6/19/2017,6/25/2017,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Seattle,IL,93862,East,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,11.184,1,0.2,0.8388
4461,NEW-239-20260304121052,2017-11-21 00:00:00,2017-11-24 00:00:00,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",142.05,2,0.2,-32.15
1377,CA-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,447.84,8,0.0,219.4416
9220,US-2015-164238,8/16/2015,8/20/2015,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan_Plantations_2-Door_Library_in_Landvery_Oak,301.47,3,0.5,-204.9996
6745,NEW-81-20260304121052,2017-09-23 00:00:00,2017-09-24 00:00:00,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Dublin,Ohio,43017,East,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,588.47,6,0.2,170.74
9941,NEW-170-20260304121052,2017-04-24 00:00:00,2017-05-01 00:00:00,Standard Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,10009,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,10.79,7,0.0,6.73
6395,CA-2016-129126,12/14/2016,12/19/2016,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10011,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,4,0.0,198.46
8828,US-2014-157847,4/2/2014,4/6/2014,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,33.488,7,0.2,10.465
5067,CA-2017-142090,11/30/2017,12/7/2017,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Burlington,North Carolina,27217,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1781.682,7,0.4,-653.2834
626,NEW-6-20260304121052,2016-03-29 00:00:00,2016-04-03 00:00:00,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",154.03,9,0.0,39.98
2541,CA-2015-113404,7/16/2015,7/16/2015,Same Day,EM-13810,Eleni McCrary,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,700.152,3,0.2,78.7671
1044,NEW-96-20260304121052,2017-11-22 00:00:00,2017-11-29 00:00:00,First Class,NS-18640,Noel Staavos,Corporate,United States,Chicago,Illinois,60610,Central,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",9.29,5,0.2,2.61
3832,US-2015-111927,11/14/2015,11/19/2015,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Dover,Delaware,19901,East,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3,0.0,26.649
1489,NEW-213-20260304121052,2016-02-27 00:00:00,2016-03-03 00:00:00,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,41.05,3,0.0,23.2
3677,CA-2015-156440,12/5/2015,12/9/2015,Standard Class,MH-17620,Matt Hagelstein (corrected),Corporate,United States,San Diego,California,92105,West,FUR-FU-10004090,Furniture,Furnishings,"Executive_Impressions_14""_Contract_Wall_Clock",44.46,2,0.0,14.6718
4758,US-2017-144582,4/30/2017,5/5/2017,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Seattle,AZ,16503,East,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,43.372,7,0.8,-69.3952
7580,CA-2015-123113,11/23/2015,11/27/2015,Second Class,AT-10735,Annie Thurman,Consumer,United States,Morristown,New Jersey,7960,East,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12,8,0.0,735.0336
6603,CA-2014-154095,12/2/2014,12/7/2014,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Los Angeles,IL,94378,South,OFF-LA-10000634,Office Supplies,Labels,Avery 509,15.66,6,0.0,7.2036
6361,CA-2015-115693,12/10/2015,12/15/2015,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Los Angeles,California,90032,West,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0.0,15.764
9238,CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,1,0.2,2.5592
2216,CA-2017-129378,10/1/2017,10/2/2017,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",241.96,2,0.0,60.49
3452,CA-2014-168592,9/8/2014,9/14/2014,Standard Class,DP-13390,Dennis Pardue (corrected),Home Office,United States,San Francisco,California,94110,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal_Clamps,4.02,2,0.0,1.9698
4221,CA-2017-134565,6/11/2017,6/13/2017,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",18.288,6,0.2,6.6294
6723,CA-2017-102974,9/19/2017,9/24/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Houston,IL,32474,East,OFF-AR-10004956,Office Supplies,Art,Newell 33,16.74,3,0.0,4.8546
2206,CA-2016-164350,9/10/2016,9/12/2016,Second Class,CG-12040,Catherine Glotzbach,Home Office,United States,Los Angeles,IL,40721,East,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",67.56,3,0.2,8.445
3676,CA-2017-154109,11/6/2017,11/11/2017,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000157,Office Supplies,Paper,Xerox_191,47.952,3,0.2,16.1838
8838,US-2017-132675,9/24/2017,9/28/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Houston,IL,44972,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,15.75,5,0.0,7.56
9582,CA-2017-152975,9/14/2017,9/16/2017,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,0.1,-6.549
5848,CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.6,3,0.0,15.372
4084,US-2017-151316,6/24/2017,6/30/2017,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Decatur,Illinois,62521,Central,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,10.272,3,0.2,3.21
3652,CA-2017-109960,12/9/2017,12/11/2017,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,34.7,5,0.0,12.492
1560,CA-2016-126809,4/9/2016,4/13/2016,Standard Class,EB-13750,Edward Becker,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",35.352,9,0.2,12.8151
8062,CA-2015-156013,9/20/2015,9/26/2015,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Long Beach,New York,11561,East,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.448,2,0.2,8.8624
6965,CA-2016-157161,7/16/2016,7/20/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,5,0.0,11.086
2455,CA-2017-140949,3/17/2017,3/22/2017,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,TEC-AC-10003038,Technology,Accessories,Kingston_Digital_DataTraveler_16GB_USB_2.0,71.6,8,0.0,13.604
6453,NEW-46-20260304121052,2016-03-25 00:00:00,2016-03-26 00:00:00,Second Class,PR-18880,Patrick Ryan,Consumer,United States,Glenview,Illinois,60025,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,150.62,3,0.2,10.57
973,CA-2014-115791,1/16/2014,1/18/2014,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,18.588,2,0.7,-13.6312
105,US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385
5525,CA-2016-147123,12/10/2016,12/12/2016,First Class,SJ-20125,Sanjit Jacobs (corrected),Home Office,United States,Long Beach,California,90805,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound_Message_Books,_Four_2_3/4_x_5_White_Forms_per_Page",80.28,12,0.0,36.9288
6602,CA-2014-154095,12/2/2014,12/7/2014,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",239.84,8,0.0,64.7568
7840,US-2014-137869,3/28/2014,4/2/2014,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3,0.0,2.8764
3833,US-2015-111927,11/14/2015,11/19/2015,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Dover,Delaware,19901,East,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",19.96,2,0.0,9.3812
3966,NEW-420-20260304121052,2014-11-29 00:00:00,2014-12-07 00:00:00,Second Class,DM-13345,Denise Monton,Corporate,United States,Asheville,North Carolina,28806,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,8.24,3,0.2,0.73
8365,NEW-39-20260304121052,2017-06-21 00:00:00,2017-06-29 00:00:00,Standard Class,JL-15235,Janet Lee,Consumer,United States,Kissimmee,Florida,34741,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1046.92,2,0.2,67.3
7012,US-2014-135881,5/23/2014,5/27/2014,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,2,0.0,0.1512
3538,NEW-94-20260304121052,2014-05-14 00:00:00,2014-05-21 00:00:00,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,75.31,3,0.0,12.38
6285,CA-2016-100944,9/24/2016,9/28/2016,Standard Class,EH-13765,Edward Hooks (corrected),Corporate,United States,Los Angeles,California,90049,West,FUR-CH-10000988,Furniture,Chairs,Hon_Olson_Stacker_Stools,563.24,5,0.2,56.324
2166,CA-2016-154018,10/13/2016,10/19/2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,5,0.6,-150.414
8223,CA-2014-152905,2/18/2014,2/24/2014,Standard Class,AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2,0.2,-2.5248
9183,CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,55.76,4,0.0,7.8064
8435,US-2014-127635,9/14/2014,9/18/2014,Second Class,SC-20260,Scott Cohen (corrected),Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10000550,Furniture,Furnishings,Stacking_Trays_by_OIC,9.96,5,0.6,-6.723
2350,CA-2017-109701,12/2/2017,12/3/2017,Same Day,AM-10360,Alice McCarthy (corrected),Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10000632,Office Supplies,Binders,Satellite_Sectional_Post_Binders,69.456,2,0.2,22.5732
8552,CA-2015-121132,7/17/2015,7/24/2015,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Seattle,AZ,36606,South,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,14.432,4,0.2,3.4276
5104,CA-2015-167374,3/26/2015,3/30/2015,Second Class,GM-14500,Gene McClure,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,40.032,6,0.2,12.51
1550,NEW-472-20260304121052,2014-12-01 00:00:00,2014-12-03 00:00:00,First Class,EP-13915,Emily Phan,Consumer,United States,New York City,New York,10011,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,768.94,1,0.2,189.21
4184,US-2017-136868,10/6/2017,10/12/2017,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0.0,10.3473
1817,CA-2015-164833,6/4/2015,6/4/2015,Same Day,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,TX,84392,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26,2,0.0,3.0558
2329,CA-2017-138422,9/23/2017,9/26/2017,First Class,KN-16705,Kristina Nunn,Home Office,United States,Fort Collins,Colorado,80525,West,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,14.352,3,0.2,5.2026
6701,CA-2017-145429,7/21/2017,7/25/2017,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Diego,California,92024,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3,0.2,17.6232
2454,CA-2017-140949,3/17/2017,3/22/2017,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,57.06,3,0.0,18.2592
498,NEW-290-20260304121052,2017-01-16 00:00:00,2017-01-24 00:00:00,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",344.86,4,0.0,89.68
5122,NEW-91-20260304121052,2014-06-26 00:00:00,2014-06-27 00:00:00,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,133.39,2,0.0,42.62
4549,CA-2015-126557,7/12/2015,7/17/2015,Second Class,RL-19615,Rob Lucas (corrected),Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10001861,Furniture,Furnishings,"Floodlight_Indoor_Halogen_Bulbs,_1_Bulb_per_Pack,_60_Watts",7.76,1,0.6,-2.134
3157,NEW-221-20260304121052,2015-12-25 00:00:00,2016-01-03 00:00:00,Standard Class,EM-13810,Eleni McCrary,Corporate,United States,New York City,New York,10009,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,373.04,2,0.4,-73.93
3690,NEW-169-20260304121052,2017-06-10 00:00:00,2017-06-11 00:00:00,Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,85204,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",42.88,5,0.2,23.35
472,NEW-119-20260304121052,2014-12-03 00:00:00,2014-12-07 00:00:00,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,462.59,3,0.0,3.77
9185,CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0.0,15.525
2605,CA-2016-165848,6/4/2016,6/4/2016,Same Day,EN-13780,Edward Nazzal (corrected),Consumer,United States,New York City,New York,10035,East,FUR-FU-10003878,Furniture,Furnishings,"Linden_10""_Round_Wall_Clock,_Black",61.12,4,0.0,20.7808
1840,CA-2014-117345,8/1/2014,8/5/2014,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,62.92,1,0.2,10.2245
2082,CA-2015-120103,12/24/2015,12/29/2015,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,85023,West,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712,2,0.2,1.7352
3593,NEW-5-20260304121052,2017-05-24 00:00:00,2017-05-30 00:00:00,Second Class,JG-15160,James Galang,Consumer,United States,New York City,New York,10024,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",614.6,3,0.0,132.3
675,CA-2017-130351,12/5/2017,12/8/2017,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201,Central,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",38.9,5,0.0,17.505
996,CA-2014-117639,5/21/2014,5/25/2014,Standard Class,MW-18235,Mitch Willingham (corrected),Corporate,United States,Virginia Beach,Virginia,23464,South,TEC-PH-10001530,Technology,Phones,Plantronics_Voyager_Pro_Legend,617.97,3,0.0,173.0316
7862,CA-2015-142993,10/12/2015,10/17/2015,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9,2,0.0,3.401
6257,NEW-105-20260304121052,2015-12-30 00:00:00,2016-01-04 00:00:00,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Tamarac,Florida,33319,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,4.19,1,0.7,-1.85
